The row below gives BB SW fluxes in Wm-2 :
                SFC_DN_TOT     SFC_DN_DIR     TOA_UP        SFC_UP
                  474.67          0.06        357.04         77.84
Spectral values follow (Wm-2/cm-1)
   wvn(cm-1) SFC_DN_TOT    SFC_DN_DIR     TOA_UP        SFC_UP   
     880.0  0.0000113969  0.0000007739  0.0000034530  0.0000018694
     881.0  0.0000114517  0.0000007766  0.0000034103  0.0000018784
     882.0  0.0000115086  0.0000007795  0.0000033708  0.0000018877
     883.0  0.0000115712  0.0000007828  0.0000033357  0.0000018980
     884.0  0.0000116460  0.0000007868  0.0000033071  0.0000019102
     885.0  0.0000117449  0.0000007925  0.0000032887  0.0000019265
     886.0  0.0000118926  0.0000008014  0.0000032897  0.0000019507
     887.0  0.0000121062  0.0000008147  0.0000033166  0.0000019857
     888.0  0.0000124071  0.0000008338  0.0000033784  0.0000020351
     889.0  0.0000127961  0.0000008588  0.0000034756  0.0000020989
     890.0  0.0000132626  0.0000008889  0.0000036046  0.0000021754
     891.0  0.0000137799  0.0000009223  0.0000037542  0.0000022603
     892.0  0.0000143114  0.0000009565  0.0000039093  0.0000023474
     893.0  0.0000148252  0.0000009891  0.0000040559  0.0000024317
     894.0  0.0000152945  0.0000010183  0.0000041832  0.0000025087
     895.0  0.0000157103  0.0000010429  0.0000042880  0.0000025769
     896.0  0.0000160722  0.0000010626  0.0000043721  0.0000026362
     897.0  0.0000163880  0.0000010772  0.0000044413  0.0000026880
     898.0  0.0000166633  0.0000010865  0.0000045007  0.0000027332
     899.0  0.0000168971  0.0000010900  0.0000045523  0.0000027715
     900.0  0.0000170797  0.0000010868  0.0000045932  0.0000028015
     901.0  0.0000171945  0.0000010759  0.0000046171  0.0000028203
     902.0  0.0000172278  0.0000010569  0.0000046173  0.0000028258
     903.0  0.0000171706  0.0000010298  0.0000045889  0.0000028164
     904.0  0.0000170363  0.0000009963  0.0000045357  0.0000027943
     905.0  0.0000168521  0.0000009584  0.0000044674  0.0000027641
     906.0  0.0000166702  0.0000009198  0.0000044044  0.0000027343
     907.0  0.0000165471  0.0000008838  0.0000043690  0.0000027141
     908.0  0.0000165364  0.0000008537  0.0000043826  0.0000027123
     909.0  0.0000166715  0.0000008312  0.0000044588  0.0000027345
     910.0  0.0000169495  0.0000008162  0.0000045964  0.0000027801
     911.0  0.0000173444  0.0000008075  0.0000047844  0.0000028448
     912.0  0.0000177973  0.0000008022  0.0000049984  0.0000029191
     913.0  0.0000182540  0.0000007975  0.0000052154  0.0000029940
     914.0  0.0000186560  0.0000007907  0.0000054097  0.0000030599
     915.0  0.0000189701  0.0000007805  0.0000055660  0.0000031114
     916.0  0.0000191721  0.0000007658  0.0000056727  0.0000031446
     917.0  0.0000192632  0.0000007469  0.0000057289  0.0000031595
     918.0  0.0000192550  0.0000007244  0.0000057399  0.0000031581
     919.0  0.0000191827  0.0000006998  0.0000057212  0.0000031463
     920.0  0.0000190889  0.0000006746  0.0000056937  0.0000031309
     921.0  0.0000190321  0.0000006508  0.0000056844  0.0000031216
     922.0  0.0000190598  0.0000006302  0.0000057163  0.0000031261
     923.0  0.0000192124  0.0000006138  0.0000058079  0.0000031511
     924.0  0.0000194999  0.0000006019  0.0000059638  0.0000031982
     925.0  0.0000199099  0.0000005941  0.0000061784  0.0000032655
     926.0  0.0000204085  0.0000005892  0.0000064350  0.0000033473
     927.0  0.0000209491  0.0000005857  0.0000067131  0.0000034359
     928.0  0.0000214912  0.0000005823  0.0000069927  0.0000035248
     929.0  0.0000219978  0.0000005778  0.0000072578  0.0000036079
     930.0  0.0000224524  0.0000005719  0.0000074992  0.0000036825
     931.0  0.0000228433  0.0000005643  0.0000077112  0.0000037466
     932.0  0.0000231750  0.0000005551  0.0000078943  0.0000038010
     933.0  0.0000234478  0.0000005445  0.0000080470  0.0000038457
     934.0  0.0000236725  0.0000005329  0.0000081732  0.0000038826
     935.0  0.0000238492  0.0000005204  0.0000082712  0.0000039115
     936.0  0.0000239896  0.0000005074  0.0000083472  0.0000039345
     937.0  0.0000240918  0.0000004938  0.0000083994  0.0000039513
     938.0  0.0000241684  0.0000004800  0.0000084358  0.0000039639
     939.0  0.0000242167  0.0000004661  0.0000084556  0.0000039718
     940.0  0.0000242437  0.0000004521  0.0000084642  0.0000039762
     941.0  0.0000242449  0.0000004381  0.0000084607  0.0000039764
     942.0  0.0000242156  0.0000004241  0.0000084441  0.0000039716
     943.0  0.0000241584  0.0000004100  0.0000084173  0.0000039622
     944.0  0.0000240725  0.0000003959  0.0000083806  0.0000039481
     945.0  0.0000239881  0.0000003821  0.0000083508  0.0000039342
     946.0  0.0000239282  0.0000003689  0.0000083389  0.0000039244
     947.0  0.0000239384  0.0000003571  0.0000083669  0.0000039261
     948.0  0.0000240398  0.0000003468  0.0000084431  0.0000039427
     949.0  0.0000242387  0.0000003382  0.0000085672  0.0000039753
     950.0  0.0000245213  0.0000003310  0.0000087302  0.0000040217
     951.0  0.0000248526  0.0000003248  0.0000089136  0.0000040760
     952.0  0.0000252184  0.0000003191  0.0000091131  0.0000041360
     953.0  0.0000256049  0.0000003138  0.0000093266  0.0000041994
     954.0  0.0000260304  0.0000003088  0.0000095695  0.0000042692
     955.0  0.0000265082  0.0000003044  0.0000098529  0.0000043475
     956.0  0.0000270469  0.0000003006  0.0000101834  0.0000044359
     957.0  0.0000276378  0.0000002974  0.0000105537  0.0000045328
     958.0  0.0000282492  0.0000002944  0.0000109428  0.0000046330
     959.0  0.0000288471  0.0000002913  0.0000113263  0.0000047311
     960.0  0.0000293898  0.0000002878  0.0000116748  0.0000048201
     961.0  0.0000298481  0.0000002834  0.0000119664  0.0000048953
     962.0  0.0000302003  0.0000002781  0.0000121840  0.0000049530
     963.0  0.0000304379  0.0000002719  0.0000123200  0.0000049920
     964.0  0.0000305659  0.0000002648  0.0000123772  0.0000050130
     965.0  0.0000305953  0.0000002570  0.0000123636  0.0000050178
     966.0  0.0000305447  0.0000002488  0.0000122942  0.0000050095
     967.0  0.0000304273  0.0000002402  0.0000121800  0.0000049902
     968.0  0.0000302573  0.0000002315  0.0000120329  0.0000049623
     969.0  0.0000300473  0.0000002228  0.0000118631  0.0000049279
     970.0  0.0000298190  0.0000002141  0.0000116862  0.0000048905
     971.0  0.0000296100  0.0000002059  0.0000115283  0.0000048562
     972.0  0.0000294652  0.0000001982  0.0000114190  0.0000048324
     973.0  0.0000294439  0.0000001915  0.0000113969  0.0000048289
     974.0  0.0000295888  0.0000001860  0.0000114877  0.0000048527
     975.0  0.0000299330  0.0000001818  0.0000117103  0.0000049091
     976.0  0.0000304748  0.0000001789  0.0000120609  0.0000049980
     977.0  0.0000311850  0.0000001770  0.0000125181  0.0000051145
     978.0  0.0000320121  0.0000001758  0.0000130487  0.0000052501
     979.0  0.0000328863  0.0000001749  0.0000136078  0.0000053935
     980.0  0.0000337496  0.0000001739  0.0000141606  0.0000055351
     981.0  0.0000345524  0.0000001726  0.0000146761  0.0000056667
     982.0  0.0000352736  0.0000001708  0.0000151432  0.0000057850
     983.0  0.0000359101  0.0000001686  0.0000155591  0.0000058894
     984.0  0.0000364671  0.0000001660  0.0000159269  0.0000059807
     985.0  0.0000369597  0.0000001630  0.0000162532  0.0000060615
     986.0  0.0000373875  0.0000001598  0.0000165342  0.0000061317
     987.0  0.0000377569  0.0000001564  0.0000167711  0.0000061923
     988.0  0.0000380602  0.0000001528  0.0000169550  0.0000062420
     989.0  0.0000382952  0.0000001490  0.0000170842  0.0000062805
     990.0  0.0000384580  0.0000001450  0.0000171545  0.0000063072
     991.0  0.0000385385  0.0000001408  0.0000171603  0.0000063204
     992.0  0.0000385338  0.0000001365  0.0000170991  0.0000063196
     993.0  0.0000384250  0.0000001320  0.0000169585  0.0000063018
     994.0  0.0000382072  0.0000001273  0.0000167354  0.0000062661
     995.0  0.0000378705  0.0000001224  0.0000164239  0.0000062109
     996.0  0.0000374211  0.0000001173  0.0000160317  0.0000061371
     997.0  0.0000368815  0.0000001122  0.0000155786  0.0000060487
     998.0  0.0000362738  0.0000001072  0.0000150870  0.0000059490
     999.0  0.0000356403  0.0000001023  0.0000145928  0.0000058451
    1000.0  0.0000349926  0.0000000977  0.0000141115  0.0000057389
    1001.0  0.0000343493  0.0000000934  0.0000136609  0.0000056334
    1002.0  0.0000336900  0.0000000894  0.0000132313  0.0000055252
    1003.0  0.0000329948  0.0000000855  0.0000128103  0.0000054112
    1004.0  0.0000322299  0.0000000817  0.0000123766  0.0000052858
    1005.0  0.0000313640  0.0000000778  0.0000119078  0.0000051438
    1006.0  0.0000303862  0.0000000739  0.0000113940  0.0000049834
    1007.0  0.0000292906  0.0000000698  0.0000108268  0.0000048037
    1008.0  0.0000281095  0.0000000656  0.0000102189  0.0000046100
    1009.0  0.0000268767  0.0000000615  0.0000095849  0.0000044078
    1010.0  0.0000256451  0.0000000575  0.0000089511  0.0000042058
    1011.0  0.0000244593  0.0000000537  0.0000083400  0.0000040114
    1012.0  0.0000233451  0.0000000502  0.0000077669  0.0000038286
    1013.0  0.0000223256  0.0000000470  0.0000072425  0.0000036614
    1014.0  0.0000213962  0.0000000441  0.0000067662  0.0000035090
    1015.0  0.0000205643  0.0000000414  0.0000063395  0.0000033726
    1016.0  0.0000198292  0.0000000391  0.0000059618  0.0000032520
    1017.0  0.0000191901  0.0000000370  0.0000056345  0.0000031472
    1018.0  0.0000186542  0.0000000352  0.0000053617  0.0000030593
    1019.0  0.0000182015  0.0000000336  0.0000051394  0.0000029851
    1020.0  0.0000178248  0.0000000322  0.0000049656  0.0000029233
    1021.0  0.0000174840  0.0000000309  0.0000048255  0.0000028674
    1022.0  0.0000171553  0.0000000297  0.0000047070  0.0000028135
    1023.0  0.0000168033  0.0000000285  0.0000045913  0.0000027558
    1024.0  0.0000164130  0.0000000273  0.0000044668  0.0000026918
    1025.0  0.0000159849  0.0000000261  0.0000043253  0.0000026216
    1026.0  0.0000155379  0.0000000248  0.0000041695  0.0000025482
    1027.0  0.0000151117  0.0000000236  0.0000040094  0.0000024783
    1028.0  0.0000147415  0.0000000226  0.0000038595  0.0000024176
    1029.0  0.0000144555  0.0000000216  0.0000037324  0.0000023707
    1030.0  0.0000142479  0.0000000209  0.0000036312  0.0000023367
    1031.0  0.0000140862  0.0000000202  0.0000035496  0.0000023102
    1032.0  0.0000139158  0.0000000195  0.0000034720  0.0000022822
    1033.0  0.0000136904  0.0000000188  0.0000033882  0.0000022452
    1034.0  0.0000133927  0.0000000181  0.0000032983  0.0000021964
    1035.0  0.0000130674  0.0000000173  0.0000032313  0.0000021431
    1036.0  0.0000128113  0.0000000166  0.0000032373  0.0000021011
    1037.0  0.0000127766  0.0000000161  0.0000033912  0.0000020954
    1038.0  0.0000131055  0.0000000160  0.0000037563  0.0000021493
    1039.0  0.0000138959  0.0000000165  0.0000043720  0.0000022789
    1040.0  0.0000151236  0.0000000175  0.0000052062  0.0000024803
    1041.0  0.0000166253  0.0000000188  0.0000061581  0.0000027266
    1042.0  0.0000181197  0.0000000202  0.0000070606  0.0000029716
    1043.0  0.0000192605  0.0000000212  0.0000077248  0.0000031587
    1044.0  0.0000197751  0.0000000215  0.0000080047  0.0000032431
    1045.0  0.0000194982  0.0000000209  0.0000078264  0.0000031977
    1046.0  0.0000184800  0.0000000196  0.0000072345  0.0000030307
    1047.0  0.0000168939  0.0000000177  0.0000063435  0.0000027706
    1048.0  0.0000150315  0.0000000155  0.0000053239  0.0000024652
    1049.0  0.0000131702  0.0000000134  0.0000043302  0.0000021599
    1050.0  0.0000115371  0.0000000114  0.0000034798  0.0000018921
    1051.0  0.0000102730  0.0000000099  0.0000028368  0.0000016848
    1052.0  0.0000094235  0.0000000088  0.0000024136  0.0000015455
    1053.0  0.0000089891  0.0000000082  0.0000021995  0.0000014742
    1054.0  0.0000089211  0.0000000079  0.0000021632  0.0000014631
    1055.0  0.0000091787  0.0000000079  0.0000022823  0.0000015053
    1056.0  0.0000097145  0.0000000081  0.0000025363  0.0000015932
    1057.0  0.0000105063  0.0000000086  0.0000029231  0.0000017230
    1058.0  0.0000115364  0.0000000092  0.0000034486  0.0000018920
    1059.0  0.0000128065  0.0000000099  0.0000041324  0.0000021003
    1060.0  0.0000143103  0.0000000109  0.0000049959  0.0000023469
    1061.0  0.0000160469  0.0000000119  0.0000060619  0.0000026317
    1062.0  0.0000180006  0.0000000131  0.0000073494  0.0000029521
    1063.0  0.0000201544  0.0000000144  0.0000088693  0.0000033053
    1064.0  0.0000224875  0.0000000157  0.0000106258  0.0000036880
    1065.0  0.0000249593  0.0000000171  0.0000125958  0.0000040933
    1066.0  0.0000275105  0.0000000185  0.0000147262  0.0000045117
    1067.0  0.0000300251  0.0000000198  0.0000169077  0.0000049241
    1068.0  0.0000323652  0.0000000210  0.0000190034  0.0000053079
    1069.0  0.0000343627  0.0000000219  0.0000208494  0.0000056355
    1070.0  0.0000359209  0.0000000225  0.0000223477  0.0000058911
    1071.0  0.0000369954  0.0000000228  0.0000234490  0.0000060673
    1072.0  0.0000376903  0.0000000228  0.0000242444  0.0000061812
    1073.0  0.0000381461  0.0000000226  0.0000248576  0.0000062560
    1074.0  0.0000385643  0.0000000224  0.0000254707  0.0000063246
    1075.0  0.0000390765  0.0000000222  0.0000261963  0.0000064086
    1076.0  0.0000397395  0.0000000221  0.0000270782  0.0000065173
    1077.0  0.0000405334  0.0000000221  0.0000280835  0.0000066475
    1078.0  0.0000413564  0.0000000221  0.0000291071  0.0000067825
    1079.0  0.0000421350  0.0000000220  0.0000300713  0.0000069102
    1080.0  0.0000427807  0.0000000219  0.0000308913  0.0000070160
    1081.0  0.0000432843  0.0000000217  0.0000315619  0.0000070986
    1082.0  0.0000436401  0.0000000215  0.0000320851  0.0000071570
    1083.0  0.0000438774  0.0000000212  0.0000324982  0.0000071959
    1084.0  0.0000440160  0.0000000208  0.0000328311  0.0000072186
    1085.0  0.0000440659  0.0000000204  0.0000331002  0.0000072268
    1086.0  0.0000440400  0.0000000200  0.0000333263  0.0000072226
    1087.0  0.0000439481  0.0000000195  0.0000335219  0.0000072075
    1088.0  0.0000438359  0.0000000191  0.0000337366  0.0000071891
    1089.0  0.0000437617  0.0000000187  0.0000340309  0.0000071769
    1090.0  0.0000438063  0.0000000183  0.0000344840  0.0000071842
    1091.0  0.0000440175  0.0000000180  0.0000351376  0.0000072189
    1092.0  0.0000443855  0.0000000177  0.0000359637  0.0000072792
    1093.0  0.0000448255  0.0000000175  0.0000368466  0.0000073514
    1094.0  0.0000451753  0.0000000173  0.0000375840  0.0000074087
    1095.0  0.0000452848  0.0000000171  0.0000379857  0.0000074267
    1096.0  0.0000450240  0.0000000167  0.0000378961  0.0000073839
    1097.0  0.0000444083  0.0000000161  0.0000373317  0.0000072830
    1098.0  0.0000435256  0.0000000156  0.0000364092  0.0000071382
    1099.0  0.0000425821  0.0000000150  0.0000353860  0.0000069835
    1100.0  0.0000417566  0.0000000144  0.0000344948  0.0000068481
    1101.0  0.0000411783  0.0000000140  0.0000339023  0.0000067533
    1102.0  0.0000408732  0.0000000137  0.0000336471  0.0000067032
    1103.0  0.0000407512  0.0000000135  0.0000336245  0.0000066832
    1104.0  0.0000407325  0.0000000133  0.0000337295  0.0000066801
    1105.0  0.0000407020  0.0000000132  0.0000338258  0.0000066751
    1106.0  0.0000406697  0.0000000130  0.0000339149  0.0000066699
    1107.0  0.0000406461  0.0000000129  0.0000340203  0.0000066660
    1108.0  0.0000407111  0.0000000128  0.0000342387  0.0000066766
    1109.0  0.0000409264  0.0000000128  0.0000346570  0.0000067119
    1110.0  0.0000413254  0.0000000128  0.0000353185  0.0000067774
    1111.0  0.0000419249  0.0000000128  0.0000362410  0.0000068757
    1112.0  0.0000426603  0.0000000129  0.0000373376  0.0000069963
    1113.0  0.0000434363  0.0000000130  0.0000384761  0.0000071236
    1114.0  0.0000440937  0.0000000131  0.0000394523  0.0000072314
    1115.0  0.0000444707  0.0000000131  0.0000400615  0.0000072932
    1116.0  0.0000444647  0.0000000130  0.0000401853  0.0000072922
    1117.0  0.0000440584  0.0000000128  0.0000398143  0.0000072256
    1118.0  0.0000433814  0.0000000125  0.0000391249  0.0000071146
    1119.0  0.0000426521  0.0000000122  0.0000383933  0.0000069950
    1120.0  0.0000421353  0.0000000119  0.0000379515  0.0000069102
    1121.0  0.0000420534  0.0000000118  0.0000380652  0.0000068968
    1122.0  0.0000424970  0.0000000118  0.0000388438  0.0000069695
    1123.0  0.0000434254  0.0000000119  0.0000402245  0.0000071218
    1124.0  0.0000446484  0.0000000121  0.0000419673  0.0000073223
    1125.0  0.0000459292  0.0000000123  0.0000437627  0.0000075324
    1126.0  0.0000470104  0.0000000125  0.0000452756  0.0000077097
    1127.0  0.0000476954  0.0000000126  0.0000462398  0.0000078221
    1128.0  0.0000478309  0.0000000125  0.0000464524  0.0000078443
    1129.0  0.0000473306  0.0000000123  0.0000458026  0.0000077622
    1130.0  0.0000461447  0.0000000119  0.0000442528  0.0000075677
    1131.0  0.0000443146  0.0000000114  0.0000418817  0.0000072676
    1132.0  0.0000419620  0.0000000107  0.0000388897  0.0000068818
    1133.0  0.0000393749  0.0000000099  0.0000356538  0.0000064575
    1134.0  0.0000369222  0.0000000092  0.0000326543  0.0000060552
    1135.0  0.0000350593  0.0000000087  0.0000304365  0.0000057497
    1136.0  0.0000341387  0.0000000083  0.0000294217  0.0000055987
    1137.0  0.0000343484  0.0000000083  0.0000298201  0.0000056331
    1138.0  0.0000356233  0.0000000085  0.0000315381  0.0000058422
    1139.0  0.0000376575  0.0000000089  0.0000342060  0.0000061758
    1140.0  0.0000400401  0.0000000094  0.0000373118  0.0000065666
    1141.0  0.0000423042  0.0000000098  0.0000402861  0.0000069379
    1142.0  0.0000441083  0.0000000102  0.0000426808  0.0000072338
    1143.0  0.0000451895  0.0000000103  0.0000441514  0.0000074111
    1144.0  0.0000454552  0.0000000103  0.0000445427  0.0000074547
    1145.0  0.0000448860  0.0000000101  0.0000438184  0.0000073613
    1146.0  0.0000436051  0.0000000098  0.0000421180  0.0000071512
    1147.0  0.0000418016  0.0000000093  0.0000397092  0.0000068555
    1148.0  0.0000397986  0.0000000088  0.0000370223  0.0000065270
    1149.0  0.0000379454  0.0000000083  0.0000345546  0.0000062231
    1150.0  0.0000366166  0.0000000079  0.0000328141  0.0000060051
    1151.0  0.0000360826  0.0000000077  0.0000321822  0.0000059175
    1152.0  0.0000364550  0.0000000077  0.0000328172  0.0000059786
    1153.0  0.0000376709  0.0000000078  0.0000346338  0.0000061780
    1154.0  0.0000394686  0.0000000081  0.0000372856  0.0000064729
    1155.0  0.0000415240  0.0000000085  0.0000403126  0.0000068099
    1156.0  0.0000434575  0.0000000088  0.0000431923  0.0000071270
    1157.0  0.0000449803  0.0000000090  0.0000454981  0.0000073768
    1158.0  0.0000458714  0.0000000092  0.0000469148  0.0000075229
    1159.0  0.0000460381  0.0000000091  0.0000473014  0.0000075502
    1160.0  0.0000454805  0.0000000089  0.0000466646  0.0000074588
    1161.0  0.0000443137  0.0000000086  0.0000451780  0.0000072675
    1162.0  0.0000427474  0.0000000083  0.0000431450  0.0000070106
    1163.0  0.0000410724  0.0000000079  0.0000409708  0.0000067359
    1164.0  0.0000395905  0.0000000075  0.0000390577  0.0000064929
    1165.0  0.0000385305  0.0000000072  0.0000376947  0.0000063190
    1166.0  0.0000379503  0.0000000071  0.0000369426  0.0000062239
    1167.0  0.0000377041  0.0000000070  0.0000365968  0.0000061835
    1168.0  0.0000374890  0.0000000069  0.0000362696  0.0000061482
    1169.0  0.0000369602  0.0000000067  0.0000355316  0.0000060615
    1170.0  0.0000359017  0.0000000065  0.0000341312  0.0000058879
    1171.0  0.0000343195  0.0000000061  0.0000320904  0.0000056284
    1172.0  0.0000324834  0.0000000058  0.0000297503  0.0000053273
    1173.0  0.0000308306  0.0000000054  0.0000276437  0.0000050562
    1174.0  0.0000298044  0.0000000052  0.0000263043  0.0000048879
    1175.0  0.0000297067  0.0000000051  0.0000261029  0.0000048719
    1176.0  0.0000305663  0.0000000052  0.0000270825  0.0000050129
    1177.0  0.0000321611  0.0000000054  0.0000290039  0.0000052744
    1178.0  0.0000340847  0.0000000057  0.0000313798  0.0000055899
    1179.0  0.0000358683  0.0000000059  0.0000336482  0.0000058824
    1180.0  0.0000371296  0.0000000061  0.0000353104  0.0000060893
    1181.0  0.0000375986  0.0000000061  0.0000360049  0.0000061662
    1182.0  0.0000372262  0.0000000060  0.0000356373  0.0000061051
    1183.0  0.0000361187  0.0000000058  0.0000343166  0.0000059235
    1184.0  0.0000345739  0.0000000055  0.0000324203  0.0000056701
    1185.0  0.0000329914  0.0000000052  0.0000304432  0.0000054106
    1186.0  0.0000317739  0.0000000050  0.0000289178  0.0000052109
    1187.0  0.0000312519  0.0000000048  0.0000282586  0.0000051253
    1188.0  0.0000315278  0.0000000048  0.0000286248  0.0000051706
    1189.0  0.0000325215  0.0000000049  0.0000299281  0.0000053335
    1190.0  0.0000339296  0.0000000051  0.0000318101  0.0000055644
    1191.0  0.0000353959  0.0000000052  0.0000338297  0.0000058049
    1192.0  0.0000365568  0.0000000054  0.0000355172  0.0000059953
    1193.0  0.0000371946  0.0000000054  0.0000365764  0.0000060999
    1194.0  0.0000372411  0.0000000054  0.0000368962  0.0000061076
    1195.0  0.0000368390  0.0000000053  0.0000366413  0.0000060416
    1196.0  0.0000362562  0.0000000052  0.0000361662  0.0000059460
    1197.0  0.0000358389  0.0000000051  0.0000359253  0.0000058776
    1198.0  0.0000358714  0.0000000050  0.0000363122  0.0000058829
    1199.0  0.0000364787  0.0000000051  0.0000374861  0.0000059825
    1200.0  0.0000375925  0.0000000052  0.0000393386  0.0000061652
    1201.0  0.0000389346  0.0000000053  0.0000414636  0.0000063853
    1202.0  0.0000401632  0.0000000055  0.0000433479  0.0000065868
    1203.0  0.0000409128  0.0000000056  0.0000444702  0.0000067097
    1204.0  0.0000409417  0.0000000056  0.0000444763  0.0000067144
    1205.0  0.0000401212  0.0000000054  0.0000432252  0.0000065799
    1206.0  0.0000384574  0.0000000052  0.0000407705  0.0000063070
    1207.0  0.0000360792  0.0000000049  0.0000373671  0.0000059170
    1208.0  0.0000331975  0.0000000045  0.0000333530  0.0000054444
    1209.0  0.0000301336  0.0000000041  0.0000291820  0.0000049419
    1210.0  0.0000272338  0.0000000037  0.0000252853  0.0000044664
    1211.0  0.0000248411  0.0000000033  0.0000220576  0.0000040739
    1212.0  0.0000231758  0.0000000031  0.0000197257  0.0000038008
    1213.0  0.0000222741  0.0000000030  0.0000183118  0.0000036530
    1214.0  0.0000219944  0.0000000029  0.0000176409  0.0000036071
    1215.0  0.0000220462  0.0000000029  0.0000173926  0.0000036156
    1216.0  0.0000221613  0.0000000029  0.0000172648  0.0000036345
    1217.0  0.0000221099  0.0000000029  0.0000170084  0.0000036260
    1218.0  0.0000218427  0.0000000029  0.0000165636  0.0000035822
    1219.0  0.0000213671  0.0000000028  0.0000159458  0.0000035042
    1220.0  0.0000207083  0.0000000027  0.0000151873  0.0000033962
    1221.0  0.0000201819  0.0000000026  0.0000146708  0.0000033098
    1222.0  0.0000197569  0.0000000026  0.0000144001  0.0000032401
    1223.0  0.0000196824  0.0000000026  0.0000146290  0.0000032279
    1224.0  0.0000200458  0.0000000026  0.0000154817  0.0000032875
    1225.0  0.0000210457  0.0000000027  0.0000171456  0.0000034515
    1226.0  0.0000227113  0.0000000029  0.0000196560  0.0000037247
    1227.0  0.0000249654  0.0000000032  0.0000229091  0.0000040943
