Time,index,ghi,Sun_Zen,Sun_Azi,ghi_clear,T_a,rh,C01,C02,C03,C04,C05,C06,Sat_Azi,Sat_Zen,Sun_Azi_sat,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C05,WSA_C05,BSA_C06,WSA_C06,site
2021-04-07 06:00:00,159,633.0,40.3483726027136,221.8631695448896,774.9671861327387,292.25,29.15,0.1633,0.15,0.18,0.028,0.1853,0.1385,197.72,47.8,222.32,85.84,1.32,0.096,0.004,0.019,0.158,0.075,0.044,0.276,0.106,0.081,0.23,0.008,0.054,0.194,0.08,0.058,0.0705558436871076,0.070581918,0.1033259948700897,0.111573432,0.173277203180913,0.184466122,0.157467290859278,0.157121884,0.1207103536052641,0.129232644,BJC
2021-04-07 07:00:00,160,501.7,49.212564303973394,238.95489107689036,647.5881132052715,293.02,29.05,0.1543,0.132,0.1483,0.0273,0.1535,0.107,197.72,47.8,239.3,89.12,1.32,0.096,0.004,0.019,0.158,0.075,0.044,0.276,0.106,0.081,0.23,0.008,0.054,0.194,0.08,0.058,0.0702990704460655,0.070581918,0.1073541358990133,0.111573432,0.1784375324809696,0.184466122,0.1565006387606193,0.157121884,0.1246936393179852,0.129232644,BJC
2021-04-14 08:00:00,178,413.1,58.26883971249998,254.64433720240737,491.1889305193178,294.81,13.95,0.114,0.091,0.101,0.0278,0.1148,0.077,197.72,47.8,254.9,89.54,1.32,0.097,0.034,0.021,0.15,0.076,0.036,0.267,0.117,0.066,0.23,0.008,0.054,0.184,0.025,0.047,0.0755750203968523,0.074502194,0.1175677875342678,0.114783592,0.2021243417845923,0.198211476,0.1556430328688972,0.157121884,0.1236565012798926,0.123981366,BJC
2021-04-19 04:00:00,196,808.7,28.92984202544264,172.97941498954935,890.5094091424144,295.02,32.93,0.1558,0.148,0.2068,0.0295,0.1935,0.1388,197.72,47.8,173.72,74.88,1.32,0.097,0.034,0.021,0.15,0.076,0.036,0.267,0.117,0.066,0.231,0.008,0.054,0.184,0.025,0.047,0.0697129826102663,0.074502194,0.1034688944398204,0.114783592,0.1813820229417632,0.198211476,0.1597274884816019,0.158121884,0.1222176500018934,0.123981366,BJC
2021-04-20 03:00:00,200,701.8,32.76028360222216,145.13481789593078,849.3311174815889,294.78,46.86,0.1548,0.1408,0.1848,0.0288,0.1718,0.115,197.72,47.8,145.74,71.34,1.32,0.097,0.034,0.021,0.15,0.076,0.036,0.267,0.117,0.066,0.231,0.008,0.054,0.184,0.025,0.047,0.069947655143496,0.074502194,0.1040977954710898,0.114783592,0.1822493149750349,0.198211476,0.159314863391944,0.158121884,0.1220892473197368,0.123981366,BJC
2021-04-20 02:00:00,199,564.1,40.95690987691542,124.61614729605247,749.67381505779,293.48999999999995,52.73,0.1658,0.1575,0.1875,0.0428,0.153,0.1123,197.72,47.8,125.04,68.60000000000001,1.32,0.097,0.034,0.021,0.15,0.076,0.036,0.267,0.117,0.066,0.231,0.008,0.054,0.184,0.025,0.047,0.0708823615201029,0.074502194,0.1064404262489529,0.114783592,0.1856108318634132,0.198211476,0.1583990875738147,0.158121884,0.1220459478940548,0.123981366,BJC
2021-04-26 07:00:00,214,578.2,45.126213654604264,246.2980077220352,685.3473919982872,294.28,44.34,0.1818,0.185,0.1915,0.029,0.1948,0.1245,197.72,47.8,246.62,82.82000000000001,1.32,0.093,0.033,0.02,0.142,0.072,0.034,0.298,0.131,0.074,0.24,0.008,0.057,0.181,0.025,0.046,0.0689033220102505,0.071690632,0.1026044554654243,0.1087820999999999,0.2097204292761147,0.220839076,0.1628341575071849,0.1629890179999999,0.1205554815265247,0.122358988,BJC
2021-05-02 03:00:00,226,895.0,29.128190292655063,142.4647191175241,872.3592992907519,289.34,24.32,0.1388,0.1215,0.1943,0.029,0.1665,0.1135,197.72,47.8,143.12,67.68,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.171,0.023,0.043,0.06532379647882,0.0696898859999999,0.0906544389192746,0.1005914239999999,0.2118388179189761,0.231463692,0.1620617837787327,0.1603666399999999,0.1144703422612062,0.116113486,BJC
2021-05-03 03:00:00,232,815.6,28.857319411670296,142.21479450158984,873.7991846085433,290.83,42.48,0.1548,0.1343,0.192,0.0295,0.1635,0.108,197.72,47.8,142.88,67.4,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.314,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0663256457348951,0.0708790699999999,0.091636671001292,0.101780608,0.2127962461147375,0.232652876,0.1620916164486139,0.1603666399999999,0.1134801447676765,0.115113486,BJC
2021-05-10 01:00:00,264,502.8,46.73551169006916,104.28470004120015,647.2426215353256,291.73999999999995,39.34,0.172,0.174,0.228,0.0645,0.1583,0.129,197.72,47.8,104.6,60.52,1.32,0.091,0.032,0.02,0.133,0.068,0.032,0.314,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0671309303113008,0.069501448,0.0966932400574275,0.101780608,0.2223907187249882,0.232652876,0.1600169544405323,0.1603666399999999,0.1135460346086983,0.115113486,BJC
2021-05-11 02:00:00,266,648.0,35.84774445859258,118.43809479129015,789.447744532895,290.29999999999995,63.04,0.1623,0.1503,0.1973,0.0453,0.151,0.1078,197.72,47.8,118.88,62.440000000000005,1.32,0.093,0.032,0.02,0.134,0.069,0.033,0.312,0.137,0.077,0.239,0.008,0.056,0.171,0.023,0.043,0.067483769044308,0.071501448,0.092545754058435,0.10159217,0.214314114824753,0.231841314,0.1642928948646385,0.1633666399999999,0.1143094176923013,0.116113486,BJC
2021-05-12 01:00:00,268,582.5,46.40545620662121,103.74340481040495,649.9750104947954,290.62,57.11,0.13,0.101,0.146,0.0313,0.1293,0.0773,197.72,47.8,104.06,60.02,1.32,0.093,0.032,0.02,0.134,0.069,0.033,0.312,0.137,0.077,0.239,0.008,0.056,0.171,0.023,0.043,0.0690614188073344,0.071501448,0.0962716931873336,0.10159217,0.2213445401701018,0.231841314,0.1630546432860352,0.1633666399999999,0.1145269807623358,0.116113486,BJC
2021-05-07 04:00:00,250,938.0,23.26732352836264,173.1896551855266,918.419818126132,294.92999999999995,19.18,0.146,0.14,0.2245,0.03,0.1865,0.129,197.72,47.8,174.08,69.56,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0661610400930556,0.0708790699999999,0.0911845567138607,0.101780608,0.211036956917889,0.231463692,0.1626766470141861,0.1603666399999999,0.1137203618257105,0.115113486,BJC
2021-05-23 06:00:00,303,850.0,30.184967820851146,238.13125985002637,842.1843332407033,297.85999999999996,14.99,0.1568,0.1433,0.2175,0.0305,0.1715,0.1188,197.72,47.8,238.58,72.82000000000001,1.32,0.056,0.02,0.012,0.077,0.039,0.019,0.318,0.14,0.079,0.238,0.008,0.056,0.17,0.023,0.043,0.0404545676317898,0.0432522159999999,0.0525161917371033,0.058203358,0.2158067289397029,0.235653622,0.163944330556853,0.1623666399999999,0.1134341805562615,0.115113486,BJC
2021-05-05 06:00:00,242,782.8,33.40848553684747,232.71600432700168,824.0691835544172,298.63,16.96,0.1493,0.1375,0.2063,0.031,0.1793,0.122,197.72,47.8,233.18,77.0,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0666065660943529,0.0708790699999999,0.0923291663104437,0.101780608,0.21302336418665,0.231463692,0.1615772015597538,0.1603666399999999,0.1133473113766329,0.115113486,BJC
2021-05-02 07:00:00,230,627.4,44.00436933188854,248.42316285174917,694.5536070358564,293.44,20.07,0.137,0.1153,0.1655,0.0273,0.1478,0.0958,197.72,47.8,248.74,81.04,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.171,0.023,0.043,0.0668697770281818,0.0696898859999999,0.0943733799727727,0.1005914239999999,0.2189196710060216,0.231463692,0.1603320520058786,0.1603666399999999,0.1144132500706256,0.116113486,BJC
2021-05-29 08:00:00,324,581.0,51.29806409111311,266.86548263237177,568.1878964250257,299.42999999999995,29.57,0.1048,0.0783,0.1248,0.0293,0.1135,0.064,197.72,47.8,267.08,77.7,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.232,0.008,0.055,0.165,0.022,0.042,0.0647006817302444,0.065878324,0.0951237274936613,0.097590678,0.2261302113674687,0.231463692,0.1568993104627884,0.157744262,0.1101337317875716,0.111301924,BJC
2021-05-06 08:00:00,246,423.7,54.42551905237013,261.9018351580716,533.2329357224372,296.65999999999997,10.91,0.1273,0.117,0.1563,0.0308,0.1348,0.1075,197.72,47.8,262.14,82.7,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0705611856193114,0.0708790699999999,0.1012851113941861,0.101780608,0.2301746182423301,0.231463692,0.1591856292288399,0.1603666399999999,0.1142543079698236,0.115113486,BJC
2021-05-29 03:00:00,319,932.9,23.912075417840796,134.82929269883186,896.0175948986471,295.15999999999997,40.26,0.1325,0.114,0.1938,0.0283,0.1648,0.1018,197.72,47.8,135.54,61.58,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.232,0.008,0.055,0.165,0.022,0.042,0.0614775836285352,0.065878324,0.0875214489871466,0.097590678,0.2110864745777708,0.231463692,0.159923410656225,0.157744262,0.1099981639431064,0.111301924,BJC
2021-05-03 05:00:00,234,796.7,26.461134881376076,206.95533148644876,896.2247944335211,293.87,38.31,0.1725,0.1545,0.2178,0.0278,0.1915,0.1285,197.72,47.8,207.66,74.10000000000001,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.314,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0662337348286338,0.0708790699999999,0.0913953704352211,0.101780608,0.2123782582188983,0.232652876,0.1623500693938242,0.1603666399999999,0.1135752200237996,0.115113486,BJC
2021-05-03 06:00:00,235,659.8,33.82841543037374,231.9966514165739,821.7266229004616,294.97999999999996,38.4,0.1748,0.155,0.203,0.0313,0.1758,0.1205,197.72,47.8,232.46,77.56,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.314,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0666403774728101,0.0708790699999999,0.0924103428049195,0.101780608,0.2142028298107287,0.232652876,0.1615285768035582,0.1603666399999999,0.1133389328980938,0.115113486,BJC
2021-05-03 07:00:00,236,540.1,43.82495422439818,248.76256142639488,695.958174313373,296.08,38.5,0.166,0.1473,0.176,0.0288,0.1598,0.1098,197.72,47.8,249.08,80.76,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.314,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0679270411953382,0.0708790699999999,0.095389178789964,0.101780608,0.2198666011529694,0.232652876,0.160352974292165,0.1603666399999999,0.1134064449687453,0.115113486,BJC
2021-05-30 08:00:00,332,523.7,51.187287562357554,267.0002891568969,569.5243234904875,299.62,33.55,0.1155,0.084,0.1155,0.027,0.1143,0.062,197.72,47.8,267.22,77.54,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.232,0.008,0.055,0.165,0.022,0.042,0.0646720945089758,0.065878324,0.0950587400983623,0.097590678,0.2259980626386699,0.231463692,0.1569108160134538,0.157744262,0.1101237421224893,0.111301924,BJC
2021-05-12 08:00:00,271,468.0,53.512611179840995,263.5122290902399,542.1355977889907,298.64,32.86,0.13,0.0923,0.1228,0.027,0.117,0.0695,197.72,47.8,263.74,81.14,1.32,0.093,0.032,0.02,0.134,0.069,0.033,0.312,0.137,0.077,0.239,0.008,0.056,0.171,0.023,0.043,0.0708771618834069,0.071501448,0.1004310957083025,0.10159217,0.2293262179850302,0.231841314,0.1622785018034422,0.1633666399999999,0.1151416350918439,0.116113486,BJC
2021-05-22 03:00:00,296,774.4,24.82227512110893,136.86442497557482,892.0964304502953,299.92999999999995,58.0,0.1633,0.1433,0.1948,0.0303,0.1653,0.0993,197.72,47.8,137.58,62.82,1.32,0.055,0.019,0.012,0.076,0.039,0.018,0.318,0.14,0.079,0.239,0.008,0.056,0.17,0.023,0.043,0.0393254865945911,0.042063032,0.0525314192479059,0.05858098,0.2148708097217526,0.235653622,0.165520466833278,0.1633666399999999,0.1136475536178693,0.115113486,BJC
2021-05-22 02:00:00,295,698.9,34.171000127057034,115.20464087332032,800.3934091106582,298.16999999999996,61.62,0.152,0.1263,0.1708,0.0308,0.1433,0.0825,197.72,47.8,115.64,59.98,1.32,0.055,0.019,0.012,0.076,0.039,0.018,0.318,0.14,0.079,0.239,0.008,0.056,0.17,0.023,0.043,0.0395938175314503,0.042063032,0.0532311974999752,0.05858098,0.2170596506955491,0.235653622,0.1644887982871635,0.1633666399999999,0.1133326483709138,0.115113486,BJC
2021-05-22 01:00:00,294,567.7,45.090147624453515,101.1967022523304,662.2293003737386,296.41999999999996,65.25,0.1388,0.1093,0.148,0.027,0.1185,0.0655,197.72,47.8,101.5,57.78,1.32,0.055,0.019,0.012,0.076,0.039,0.018,0.318,0.14,0.079,0.239,0.008,0.056,0.17,0.023,0.043,0.0404589462494649,0.042063032,0.0552213831998099,0.05858098,0.2237388606247286,0.235653622,0.1632059635832737,0.1633666399999999,0.1134593714442624,0.115113486,BJC
2021-05-05 08:00:00,244,480.6,54.583418933085376,261.61478141919076,531.6455520788091,300.37,14.56,0.122,0.099,0.1383,0.0313,0.124,0.0783,197.72,47.8,261.86,82.96000000000001,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0706122953092331,0.0708790699999999,0.1013984010108651,0.101780608,0.2303953007188697,0.231463692,0.159169758509617,0.1603666399999999,0.1142746402514917,0.115113486,BJC
2021-05-22 05:00:00,298,818.7,22.16717008559239,211.5612343498534,913.2358883481966,302.84,49.36,0.1708,0.1485,0.2123,0.029,0.1813,0.1125,197.72,47.8,212.34,69.58,1.32,0.055,0.019,0.012,0.076,0.039,0.018,0.318,0.14,0.079,0.239,0.008,0.056,0.17,0.023,0.043,0.0393040841997489,0.042063032,0.0524520647707678,0.05858098,0.2146627843652903,0.235653622,0.165783595788766,0.1633666399999999,0.1137737405023609,0.115113486,BJC
2021-05-22 06:00:00,299,736.4,30.336592671948196,237.8929141618117,841.1696730053783,303.98999999999995,44.35,0.1688,0.1478,0.1988,0.0298,0.172,0.1043,197.72,47.8,238.34,73.0,1.32,0.055,0.019,0.012,0.076,0.039,0.018,0.318,0.14,0.079,0.239,0.008,0.056,0.17,0.023,0.043,0.0394415735750405,0.042063032,0.0528532690383872,0.05858098,0.2158449042338814,0.235653622,0.1649273465390781,0.1633666399999999,0.1134292767897515,0.115113486,BJC
2021-06-01 01:00:00,333,657.5,44.32658259444974,99.05964369524378,668.7462529687386,291.4,66.3,0.1158,0.0893,0.132,0.0283,0.11,0.0613,197.72,47.8,99.36,56.1,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.233,0.008,0.055,0.165,0.022,0.042,0.0631995695914799,0.065878324,0.0916863615209556,0.097590678,0.2191780305226184,0.231463692,0.1586596149178942,0.158744262,0.1096987590385219,0.111301924,BJC
2021-06-03 03:00:00,341,970.9,23.458448131667907,133.46508513237006,897.3085558295385,295.63,29.21,0.1375,0.1165,0.1925,0.029,0.1585,0.1038,197.72,47.8,134.18,60.88,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.233,0.008,0.055,0.165,0.023,0.042,0.061470607230618,0.065878324,0.0874989828440195,0.097590678,0.2110507566214378,0.231463692,0.1609676753882198,0.158744262,0.1100211470754835,0.111491108,BJC
2021-06-03 06:00:00,344,895.1,28.741627270295425,240.12790224910825,851.1336004875689,298.57,20.85,0.1425,0.1228,0.2023,0.0283,0.1698,0.108,197.72,47.8,240.58,71.08,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.233,0.008,0.055,0.165,0.023,0.042,0.0616150887050394,0.065878324,0.0879045204568423,0.097590678,0.2117591149242066,0.231463692,0.1604258013069229,0.158744262,0.109805873381566,0.111491108,BJC
2021-06-04 02:00:00,348,872.3,33.11810799952936,111.97883970660588,806.079691968679,298.53999999999996,24.43,0.1148,0.0935,0.162,0.0275,0.1393,0.086,197.72,47.8,112.4,57.9,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.312,0.137,0.078,0.233,0.008,0.055,0.165,0.023,0.042,0.061860190131815,0.065878324,0.0885229095241209,0.097590678,0.2119242628271792,0.230463692,0.1599431284384273,0.158744262,0.1096859251602694,0.111491108,BJC
2021-06-04 01:00:00,347,708.1,44.20144598696435,98.52485788378738,669.3413788713419,297.65,25.72,0.0978,0.0763,0.1208,0.029,0.1128,0.0675,197.72,47.8,98.82,55.72,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.312,0.137,0.078,0.233,0.008,0.055,0.165,0.023,0.042,0.0631778280354328,0.065878324,0.0916360738398201,0.097590678,0.2180770740707439,0.230463692,0.1586737777963159,0.158744262,0.1097856694957505,0.111491108,BJC
2021-06-03 08:00:00,345,585.1,50.768370188499865,267.4645246776721,574.514585279705,300.03999999999996,16.58,0.108,0.08,0.1218,0.0268,0.1155,0.0673,197.72,47.8,267.68,77.0,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.233,0.008,0.055,0.165,0.023,0.042,0.0645654460323242,0.065878324,0.0948161697934143,0.097590678,0.2255049978273876,0.231463692,0.1579545301694192,0.158744262,0.1102376041748724,0.111491108,BJC
2021-06-01 03:00:00,335,938.3,23.620336448665896,133.99765679508374,896.9344708926972,295.27,50.16,0.137,0.1143,0.1915,0.0273,0.1558,0.0973,197.72,47.8,134.72,61.14,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.233,0.008,0.055,0.165,0.022,0.042,0.0614729927280979,0.065878324,0.0875067614984156,0.097590678,0.2110630206834375,0.231463692,0.1609519332907,0.158744262,0.1100118632188064,0.111301924,BJC
2021-06-03 02:00:00,340,882.1,33.164460800577956,112.19165702060197,805.9924677738363,294.53999999999996,32.25,0.1198,0.0963,0.165,0.028,0.1373,0.0853,197.72,47.8,112.62,58.02,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.233,0.008,0.055,0.165,0.023,0.042,0.061863499866312,0.065878324,0.0885310540432555,0.097590678,0.2129398883309374,0.231463692,0.1599379027753217,0.158744262,0.1096850312906547,0.111491108,BJC
2021-06-02 07:00:00,339,749.0,39.51473780070873,256.02815881872505,731.8815014256055,297.31,52.2,0.1525,0.13,0.195,0.035,0.151,0.1003,197.72,47.8,256.32,74.38,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.233,0.008,0.055,0.165,0.023,0.042,0.0624815775443528,0.065878324,0.0900123963472114,0.097590678,0.2158370844114625,0.231463692,0.1592105816298392,0.158744262,0.1096577274884115,0.111491108,BJC
2021-06-01 02:00:00,334,833.4,33.27404496983836,112.63763910702352,805.6524916951396,293.34,58.23,0.1245,0.1013,0.1645,0.0285,0.13,0.0788,197.72,47.8,113.06,58.28,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.233,0.008,0.055,0.165,0.022,0.042,0.0618713881231543,0.065878324,0.0885504504769877,0.097590678,0.2129771216060685,0.231463692,0.1599255411141289,0.158744262,0.1096542236004278,0.111301924,BJC
2021-06-27 01:00:00,415,585.1,44.60239655794446,96.60243000683404,655.6022688409977,298.02,74.87,0.1405,0.1045,0.1418,0.0285,0.1135,0.0573,197.72,47.8,96.88,54.7,1.32,0.079,0.028,0.017,0.145,0.041,0.049,0.272,0.211,0.051,0.218,0.008,0.051,0.163,0.058,0.046,0.0584250341757054,0.060877578,0.0819430472398902,0.085253066,0.222277989467104,0.241659102,0.149092272547281,0.14925475,0.1056476043532166,0.11060206,BJC
2021-06-21 04:00:00,403,958.8,16.92328092691099,166.9364468791232,934.4584037615588,305.04999999999995,27.34,0.14,0.1208,0.198,0.0303,0.168,0.1043,197.72,47.8,168.08,62.88,1.32,0.102,0.0,0.034,0.146,0.04,0.049,0.269,0.209,0.051,0.222,0.008,0.052,0.165,0.057,0.046,0.0578564276996889,0.0551608519999999,0.0821476821708417,0.086063882,0.2015638720153327,0.238280734,0.1544395731673117,0.151877128,0.1049434062127116,0.112412876,BJC
2021-06-04 06:00:00,349,896.8,28.631461412947672,240.24775424811423,851.7538061768769,301.02,21.4,0.1398,0.1185,0.1995,0.029,0.1735,0.1053,197.72,47.8,240.7,70.96000000000001,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.312,0.137,0.078,0.233,0.008,0.055,0.165,0.023,0.042,0.061610520967922,0.065878324,0.0878925459830253,0.097590678,0.2107371647935876,0.230463692,0.1604376208743356,0.158744262,0.1098096953777473,0.111491108,BJC
2021-06-05 02:00:00,353,876.1,33.07729675795814,111.77315986775476,806.1131247363644,300.53,22.22,0.1113,0.0895,0.1598,0.0283,0.1348,0.0828,197.72,47.8,112.2,57.78,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.312,0.137,0.078,0.233,0.008,0.055,0.165,0.023,0.042,0.0618572892856306,0.065878324,0.0885157681174373,0.097590678,0.2119105661036295,0.230463692,0.1599477277851347,0.158744262,0.1096867194240204,0.111491108,BJC
2021-06-12 07:00:00,376,683.1,38.608053461504674,256.83246615070317,739.476198467012,308.46,29.64,0.178,0.1733,0.2038,0.0575,0.1515,0.0983,197.72,47.8,257.12,73.38,1.32,0.084,0.029,0.018,0.127,0.065,0.031,0.304,0.134,0.076,0.235,0.008,0.055,0.164,0.022,0.042,0.061317581930654,0.06468914,0.0887534082304566,0.096590678,0.2088573000347936,0.224651384,0.1613151281951785,0.1607442619999999,0.108594487928207,0.110301924,BJC
